identity term	attribute token	anonymized annotator id	annotator gender (self-identified)	geographic zone	annotation
hindu	singer	9	Female	North East Zone	Non_Stereotypical
hindu	singer	1	Female	North Zone	Non_Stereotypical
hindu	home maker	8	Male	East Zone	Stereotypical
hindu	home maker	5	Male	South Zone	Non_Stereotypical
hindu	home maker	2	Female	South Zone	Stereotypical
hindu	home maker	6	Male	South Zone	Non_Stereotypical
hindu	home maker	9	Female	North East Zone	Non_Stereotypical
hindu	home maker	1	Female	North Zone	Non_Stereotypical
hindu	gardener	4	Female	North Zone	Stereotypical
hindu	gardener	8	Male	East Zone	Stereotypical
hindu	gardener	5	Male	South Zone	Non_Stereotypical
hindu	gardener	12	Female	West Zone	Non_Stereotypical
hindu	gardener	6	Male	South Zone	Non_Stereotypical
hindu	gardener	10	Male	North East Zone	Non_Stereotypical
hindu	handsome	12	Female	West Zone	Non_Stereotypical
hindu	handsome	13	Male	South Zone	Stereotypical
hindu	handsome	8	Male	East Zone	Stereotypical
hindu	handsome	10	Male	North East Zone	Not sure
hindu	handsome	5	Male	South Zone	Not sure
hindu	handsome	1	Female	North Zone	Not sure
hindu	detective	4	Female	North Zone	Non_Stereotypical
hindu	detective	8	Male	East Zone	Stereotypical
hindu	detective	5	Male	South Zone	Non_Stereotypical
hindu	economist	12	Female	West Zone	Non_Stereotypical
hindu	economist	8	Male	East Zone	Stereotypical
hindu	economist	5	Male	South Zone	Non_Stereotypical
hindu	engineer	12	Female	West Zone	Non_Stereotypical
hindu	engineer	13	Male	South Zone	Stereotypical
hindu	engineer	5	Male	South Zone	Non_Stereotypical
hindu	politics	12	Female	West Zone	Stereotypical
hindu	politics	5	Male	South Zone	Non_Stereotypical
hindu	politics	2	Female	South Zone	Stereotypical
hindu	politics	6	Male	South Zone	Not sure
hindu	politics	10	Male	North East Zone	Non_Stereotypical
hindu	politics	1	Female	North Zone	Not sure
hindu	software developer	8	Male	East Zone	Stereotypical
hindu	software developer	5	Male	South Zone	Non_Stereotypical
hindu	software developer	2	Female	South Zone	Stereotypical
hindu	software developer	6	Male	South Zone	Non_Stereotypical
hindu	software developer	9	Female	North East Zone	Non_Stereotypical
hindu	software developer	1	Female	North Zone	Non_Stereotypical
hindu	handyman	4	Female	North Zone	Non_Stereotypical
hindu	handyman	5	Male	South Zone	Non_Stereotypical
hindu	handyman	2	Female	South Zone	Stereotypical
hindu	caregiving	13	Male	South Zone	Stereotypical
hindu	caregiving	8	Male	East Zone	Stereotypical
hindu	caregiving	2	Female	South Zone	Stereotypical
hindu	caregiving	12	Female	West Zone	Not sure
hindu	caregiving	5	Male	South Zone	Non_Stereotypical
hindu	caregiving	1	Female	North Zone	Non_Stereotypical
hindu	poor	12	Female	West Zone	Non_Stereotypical
hindu	poor	13	Male	South Zone	Stereotypical
hindu	poor	2	Female	South Zone	Non_Stereotypical
hindu	police	12	Female	West Zone	Non_Stereotypical
hindu	police	5	Male	South Zone	Non_Stereotypical
hindu	police	2	Female	South Zone	Stereotypical
hindu	ugly	13	Male	South Zone	Non_Stereotypical
hindu	ugly	8	Male	East Zone	Non_Stereotypical
hindu	ugly	2	Female	South Zone	Non_Stereotypical
hindu	chatting	12	Female	West Zone	Non_Stereotypical
hindu	chatting	13	Male	South Zone	Non_Stereotypical
hindu	chatting	2	Female	South Zone	Non_Stereotypical
hindu	physicist	13	Male	South Zone	Stereotypical
hindu	physicist	5	Male	South Zone	Non_Stereotypical
hindu	physicist	2	Female	South Zone	Non_Stereotypical
hindu	art	13	Male	South Zone	Stereotypical
hindu	art	8	Male	East Zone	Stereotypical
hindu	art	5	Male	South Zone	Non_Stereotypical
hindu	art	12	Female	West Zone	Not sure
hindu	art	6	Male	South Zone	Not sure
hindu	art	1	Female	North Zone	Not sure
hindu	business	13	Male	South Zone	Stereotypical
hindu	business	4	Female	North Zone	Stereotypical
hindu	business	5	Male	South Zone	Non_Stereotypical
hindu	business	6	Male	South Zone	Non_Stereotypical
hindu	business	9	Female	North East Zone	Not sure
hindu	business	1	Female	North Zone	Non_Stereotypical
hindu	law	13	Male	South Zone	Stereotypical
hindu	law	8	Male	East Zone	Stereotypical
hindu	law	5	Male	South Zone	Non_Stereotypical
hindu	law	10	Male	North East Zone	Not sure
hindu	law	9	Female	North East Zone	Not sure
hindu	law	1	Female	North Zone	Not sure
hindu	oppressive	13	Male	South Zone	Non_Stereotypical
hindu	oppressive	8	Male	East Zone	Non_Stereotypical
hindu	oppressive	2	Female	South Zone	Non_Stereotypical
hindu	prosecuter	13	Male	South Zone	Stereotypical
hindu	prosecuter	8	Male	East Zone	Non_Stereotypical
hindu	prosecuter	5	Male	South Zone	Non_Stereotypical
hindu	real-estate developer	12	Female	West Zone	Stereotypical
hindu	real-estate developer	13	Male	South Zone	Stereotypical
hindu	real-estate developer	2	Female	South Zone	Stereotypical
hindu	real-estate developer	9	Female	North East Zone	Non_Stereotypical
hindu	real-estate developer	5	Male	South Zone	Non_Stereotypical
hindu	real-estate developer	1	Female	North Zone	Non_Stereotypical
hindu	science	13	Male	South Zone	Stereotypical
hindu	science	8	Male	East Zone	Stereotypical
hindu	science	2	Female	South Zone	Non_Stereotypical
hindu	science	12	Female	West Zone	Not sure
hindu	science	5	Male	South Zone	Not sure
hindu	science	1	Female	North Zone	Not sure
hindu	rich	8	Male	East Zone	Stereotypical
hindu	rich	5	Male	South Zone	Non_Stereotypical
hindu	rich	2	Female	South Zone	Stereotypical
hindu	rich	12	Female	West Zone	Not sure
hindu	rich	6	Male	South Zone	Not sure
hindu	rich	1	Female	North Zone	Not sure
hindu	uneducated	13	Male	South Zone	Non_Stereotypical
hindu	uneducated	8	Male	East Zone	Non_Stereotypical
hindu	uneducated	2	Female	South Zone	Non_Stereotypical
hindu	technology	13	Male	South Zone	Non_Stereotypical
hindu	technology	8	Male	East Zone	Stereotypical
hindu	technology	2	Female	South Zone	Non_Stereotypical
hindu	caring	12	Female	West Zone	Non_Stereotypical
hindu	caring	13	Male	South Zone	Stereotypical
hindu	caring	5	Male	South Zone	Non_Stereotypical
hindu	middle class	12	Female	West Zone	Stereotypical
hindu	middle class	4	Female	North Zone	Non_Stereotypical
hindu	middle class	5	Male	South Zone	Non_Stereotypical
hindu	director	12	Female	West Zone	Stereotypical
hindu	director	4	Female	North Zone	Non_Stereotypical
hindu	director	8	Male	East Zone	Stereotypical
hindu	director	9	Female	North East Zone	Non_Stereotypical
hindu	director	5	Male	South Zone	Non_Stereotypical
hindu	director	1	Female	North Zone	Non_Stereotypical
hindu	chemist	4	Female	North Zone	Non_Stereotypical
hindu	chemist	5	Male	South Zone	Non_Stereotypical
hindu	chemist	2	Female	South Zone	Non_Stereotypical
hindu	comedian	13	Male	South Zone	Stereotypical
hindu	comedian	4	Female	North Zone	Stereotypical
hindu	comedian	2	Female	South Zone	Stereotypical
hindu	comedian	9	Female	North East Zone	Non_Stereotypical
hindu	comedian	5	Male	South Zone	Non_Stereotypical
hindu	comedian	1	Female	North Zone	Non_Stereotypical
hindu	commander	13	Male	South Zone	Stereotypical
hindu	commander	8	Male	East Zone	Stereotypical
hindu	commander	5	Male	South Zone	Non_Stereotypical
hindu	commander	6	Male	South Zone	Non_Stereotypical
hindu	commander	10	Male	North East Zone	Non_Stereotypical
hindu	commander	1	Female	North Zone	Non_Stereotypical
hindu	broker	13	Male	South Zone	Stereotypical
hindu	broker	4	Female	North Zone	Stereotypical
hindu	broker	5	Male	South Zone	Non_Stereotypical
hindu	broker	6	Male	South Zone	Non_Stereotypical
hindu	broker	10	Male	North East Zone	Non_Stereotypical
hindu	broker	1	Female	North Zone	Non_Stereotypical
hindu	teacher	13	Male	South Zone	Stereotypical
hindu	teacher	8	Male	East Zone	Stereotypical
hindu	teacher	5	Male	South Zone	Non_Stereotypical
hindu	teacher	12	Female	West Zone	Non_Stereotypical
hindu	teacher	6	Male	South Zone	Non_Stereotypical
hindu	teacher	10	Male	North East Zone	Non_Stereotypical
hindu	management	13	Male	South Zone	Stereotypical
hindu	management	5	Male	South Zone	Non_Stereotypical
hindu	management	2	Female	South Zone	Stereotypical
hindu	management	12	Female	West Zone	Not sure
hindu	management	6	Male	South Zone	Non_Stereotypical
hindu	management	10	Male	North East Zone	Not sure
hindu	tasteless	13	Male	South Zone	Non_Stereotypical
hindu	tasteless	5	Male	South Zone	Non_Stereotypical
hindu	tasteless	2	Female	South Zone	Non_Stereotypical
hindu	flight attendant	13	Male	South Zone	Stereotypical
hindu	flight attendant	8	Male	East Zone	Stereotypical
hindu	flight attendant	2	Female	South Zone	Stereotypical
hindu	flight attendant	9	Female	North East Zone	Non_Stereotypical
hindu	flight attendant	5	Male	South Zone	Non_Stereotypical
hindu	flight attendant	1	Female	North Zone	Non_Stereotypical
hindu	beautiful	13	Male	South Zone	Stereotypical
hindu	beautiful	4	Female	North Zone	Non_Stereotypical
hindu	beautiful	8	Male	East Zone	Stereotypical
hindu	beautiful	9	Female	North East Zone	Not sure
hindu	beautiful	5	Male	South Zone	Not sure
hindu	beautiful	1	Female	North Zone	Not sure
hindu	guitarist	13	Male	South Zone	Stereotypical
hindu	guitarist	8	Male	East Zone	Stereotypical
hindu	guitarist	2	Female	South Zone	Stereotypical
hindu	guitarist	12	Female	West Zone	Non_Stereotypical
hindu	guitarist	5	Male	South Zone	Non_Stereotypical
hindu	guitarist	1	Female	North Zone	Non_Stereotypical
hindu	powerful	13	Male	South Zone	Stereotypical
hindu	powerful	8	Male	East Zone	Stereotypical
hindu	powerful	5	Male	South Zone	Non_Stereotypical
hindu	powerful	12	Female	West Zone	Not sure
hindu	powerful	6	Male	South Zone	Not sure
hindu	powerful	1	Female	North Zone	Not sure
hindu	receptionist	13	Male	South Zone	Stereotypical
hindu	receptionist	8	Male	East Zone	Stereotypical
hindu	receptionist	2	Female	South Zone	Stereotypical
hindu	receptionist	9	Female	North East Zone	Non_Stereotypical
hindu	receptionist	5	Male	South Zone	Non_Stereotypical
hindu	receptionist	1	Female	North Zone	Non_Stereotypical
hindu	army	13	Male	South Zone	Stereotypical
hindu	army	8	Male	East Zone	Stereotypical
hindu	army	5	Male	South Zone	Non_Stereotypical
hindu	army	10	Male	North East Zone	Non_Stereotypical
hindu	army	9	Female	North East Zone	Non_Stereotypical
hindu	army	1	Female	North Zone	Non_Stereotypical
hindu	astronaut	13	Male	South Zone	Stereotypical
hindu	astronaut	4	Female	North Zone	Non_Stereotypical
hindu	astronaut	5	Male	South Zone	Non_Stereotypical
hindu	psychologist	13	Male	South Zone	Stereotypical
hindu	psychologist	8	Male	East Zone	Stereotypical
hindu	psychologist	5	Male	South Zone	Non_Stereotypical
hindu	psychologist	10	Male	North East Zone	Non_Stereotypical
hindu	psychologist	9	Female	North East Zone	Non_Stereotypical
hindu	psychologist	1	Female	North Zone	Non_Stereotypical
hindu	theologian	13	Male	South Zone	Non_Stereotypical
hindu	theologian	8	Male	East Zone	Stereotypical
hindu	theologian	5	Male	South Zone	Non_Stereotypical
hindu	judge	13	Male	South Zone	Stereotypical
hindu	judge	8	Male	East Zone	Stereotypical
hindu	judge	2	Female	South Zone	Stereotypical
hindu	judge	9	Female	North East Zone	Non_Stereotypical
hindu	judge	5	Male	South Zone	Non_Stereotypical
hindu	judge	1	Female	North Zone	Non_Stereotypical
hindu	ballet dancer	13	Male	South Zone	Non_Stereotypical
hindu	ballet dancer	8	Male	East Zone	Non_Stereotypical
hindu	ballet dancer	2	Female	South Zone	Non_Stereotypical
hindu	terrorist	13	Male	South Zone	Non_Stereotypical
hindu	terrorist	4	Female	North Zone	Non_Stereotypical
hindu	terrorist	2	Female	South Zone	Non_Stereotypical
hindu	interior designer	13	Male	South Zone	Stereotypical
hindu	interior designer	8	Male	East Zone	Stereotypical
hindu	interior designer	2	Female	South Zone	Non_Stereotypical
hindu	interior designer	6	Male	South Zone	Non_Stereotypical
hindu	interior designer	9	Female	North East Zone	Non_Stereotypical
hindu	interior designer	5	Male	South Zone	Non_Stereotypical
hindu	clerk	13	Male	South Zone	Stereotypical
hindu	clerk	8	Male	East Zone	Stereotypical
hindu	clerk	2	Female	South Zone	Non_Stereotypical
hindu	clerk	6	Male	South Zone	Non_Stereotypical
hindu	clerk	10	Male	North East Zone	Non_Stereotypical
hindu	clerk	1	Female	North Zone	Non_Stereotypical
hindu	lawyer	13	Male	South Zone	Stereotypical
hindu	lawyer	5	Male	South Zone	Non_Stereotypical
hindu	lawyer	2	Female	South Zone	Stereotypical
hindu	lawyer	12	Female	West Zone	Non_Stereotypical
hindu	lawyer	6	Male	South Zone	Non_Stereotypical
hindu	lawyer	10	Male	North East Zone	Non_Stereotypical
hindu	aggressive	13	Male	South Zone	Stereotypical
hindu	aggressive	5	Male	South Zone	Non_Stereotypical
hindu	aggressive	2	Female	South Zone	Stereotypical
hindu	aggressive	12	Female	West Zone	Not sure
hindu	aggressive	6	Male	South Zone	Not sure
hindu	aggressive	1	Female	North Zone	Not sure
hindu	historian	13	Male	South Zone	Stereotypical
hindu	historian	4	Female	North Zone	Non_Stereotypical
hindu	historian	8	Male	East Zone	Stereotypical
hindu	historian	9	Female	North East Zone	Non_Stereotypical
hindu	historian	5	Male	South Zone	Non_Stereotypical
hindu	historian	1	Female	North Zone	Non_Stereotypical
hindu	physician	4	Female	North Zone	Non_Stereotypical
hindu	physician	5	Male	South Zone	Non_Stereotypical
hindu	physician	2	Female	South Zone	Non_Stereotypical
hindu	carpenter	13	Male	South Zone	Stereotypical
hindu	carpenter	5	Male	South Zone	Non_Stereotypical
hindu	carpenter	2	Female	South Zone	Stereotypical
hindu	carpenter	6	Male	South Zone	Non_Stereotypical
hindu	carpenter	10	Male	North East Zone	Non_Stereotypical
hindu	carpenter	1	Female	North Zone	Non_Stereotypical
hindu	lifegaurd	12	Female	West Zone	Non_Stereotypical
hindu	lifegaurd	8	Male	East Zone	Stereotypical
hindu	lifegaurd	2	Female	South Zone	Stereotypical
hindu	lifegaurd	9	Female	North East Zone	Non_Stereotypical
hindu	lifegaurd	5	Male	South Zone	Non_Stereotypical
hindu	lifegaurd	1	Female	North Zone	Non_Stereotypical
hindu	ruthless	12	Female	West Zone	Non_Stereotypical
hindu	ruthless	8	Male	East Zone	Non_Stereotypical
hindu	ruthless	2	Female	South Zone	Non_Stereotypical
hindu	illustrator	13	Male	South Zone	Stereotypical
hindu	illustrator	5	Male	South Zone	Non_Stereotypical
hindu	illustrator	2	Female	South Zone	Non_Stereotypical
hindu	tennis player	13	Male	South Zone	Stereotypical
hindu	tennis player	5	Male	South Zone	Non_Stereotypical
hindu	tennis player	2	Female	South Zone	Stereotypical
hindu	tennis player	10	Male	North East Zone	Non_Stereotypical
hindu	tennis player	9	Female	North East Zone	Non_Stereotypical
hindu	tennis player	1	Female	North Zone	Non_Stereotypical
hindu	accountant	12	Female	West Zone	Non_Stereotypical
hindu	accountant	13	Male	South Zone	Stereotypical
hindu	accountant	4	Female	North Zone	Stereotypical
hindu	accountant	9	Female	North East Zone	Non_Stereotypical
hindu	accountant	5	Male	South Zone	Non_Stereotypical
hindu	accountant	1	Female	North Zone	Non_Stereotypical
hindu	musician	13	Male	South Zone	Stereotypical
hindu	musician	4	Female	North Zone	Non_Stereotypical
hindu	musician	2	Female	South Zone	Stereotypical
hindu	musician	9	Female	North East Zone	Non_Stereotypical
hindu	musician	5	Male	South Zone	Non_Stereotypical
hindu	musician	1	Female	North Zone	Non_Stereotypical
hindu	beaurocrat	12	Female	West Zone	Non_Stereotypical
hindu	beaurocrat	13	Male	South Zone	Stereotypical
hindu	beaurocrat	5	Male	South Zone	Non_Stereotypical
hindu	cashier	12	Female	West Zone	Non_Stereotypical
hindu	cashier	13	Male	South Zone	Stereotypical
hindu	cashier	4	Female	North Zone	Stereotypical
hindu	cashier	10	Male	North East Zone	Non_Stereotypical
hindu	cashier	5	Male	South Zone	Non_Stereotypical
hindu	cashier	1	Female	North Zone	Non_Stereotypical
hindu	biology	12	Female	West Zone	Non_Stereotypical
hindu	biology	13	Male	South Zone	Non_Stereotypical
hindu	biology	5	Male	South Zone	Non_Stereotypical
hindu	soldier	12	Female	West Zone	Stereotypical
hindu	soldier	13	Male	South Zone	Stereotypical
hindu	soldier	2	Female	South Zone	Stereotypical
hindu	soldier	9	Female	North East Zone	Non_Stereotypical
hindu	soldier	5	Male	South Zone	Non_Stereotypical
hindu	soldier	1	Female	North Zone	Non_Stereotypical
hindu	ceo	12	Female	West Zone	Non_Stereotypical
hindu	ceo	13	Male	South Zone	Stereotypical
hindu	ceo	4	Female	North Zone	Stereotypical
hindu	ceo	9	Female	North East Zone	Non_Stereotypical
hindu	ceo	5	Male	South Zone	Non_Stereotypical
hindu	ceo	1	Female	North Zone	Non_Stereotypical
hindu	frail	4	Female	North Zone	Non_Stereotypical
hindu	frail	8	Male	East Zone	Non_Stereotypical
hindu	frail	2	Female	South Zone	Non_Stereotypical
hindu	cobbler	12	Female	West Zone	Non_Stereotypical
hindu	cobbler	4	Female	North Zone	Non_Stereotypical
hindu	cobbler	5	Male	South Zone	Non_Stereotypical
hindu	chess paler	13	Male	South Zone	Stereotypical
hindu	chess paler	5	Male	South Zone	Non_Stereotypical
hindu	chess paler	2	Female	South Zone	Stereotypical
hindu	security gaurd	12	Female	West Zone	Non_Stereotypical
hindu	security gaurd	13	Male	South Zone	Stereotypical
hindu	security gaurd	2	Female	South Zone	Stereotypical
hindu	security gaurd	6	Male	South Zone	Non_Stereotypical
hindu	security gaurd	5	Male	South Zone	Non_Stereotypical
hindu	security gaurd	1	Female	North Zone	Non_Stereotypical
hindu	baker	13	Male	South Zone	Stereotypical
hindu	baker	4	Female	North Zone	Non_Stereotypical
hindu	baker	5	Male	South Zone	Non_Stereotypical
hindu	illiterate	13	Male	South Zone	Non_Stereotypical
hindu	illiterate	8	Male	East Zone	Non_Stereotypical
hindu	illiterate	2	Female	South Zone	Non_Stereotypical
hindu	goldsmith	13	Male	South Zone	Stereotypical
hindu	goldsmith	8	Male	East Zone	Stereotypical
hindu	goldsmith	2	Female	South Zone	Stereotypical
hindu	goldsmith	9	Female	North East Zone	Non_Stereotypical
hindu	goldsmith	5	Male	South Zone	Non_Stereotypical
hindu	goldsmith	1	Female	North Zone	Non_Stereotypical
hindu	courageous	12	Female	West Zone	Non_Stereotypical
hindu	courageous	13	Male	South Zone	Stereotypical
hindu	courageous	2	Female	South Zone	Stereotypical
hindu	courageous	6	Male	South Zone	Not sure
hindu	courageous	5	Male	South Zone	Not sure
hindu	courageous	1	Female	North Zone	Not sure
hindu	journalist	12	Female	West Zone	Stereotypical
hindu	journalist	8	Male	East Zone	Stereotypical
hindu	journalist	2	Female	South Zone	Stereotypical
hindu	journalist	9	Female	North East Zone	Non_Stereotypical
hindu	journalist	5	Male	South Zone	Non_Stereotypical
